word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
a stony gaze,,,冷眼凝视,,,,,0,0,,,
a stool of repentance,,,悔罪席,,,,,0,0,,,
a stool pigeon,,,"能够把别的鸽带回家的鸽子;诱骗者;密探,奸细,眼线",,,,,0,0,,,
a storage dam,,,蓄水闸,,,,,0,0,,,
a store keeper,,,店主,,,,,0,0,,,
a store of goods,,,许多货物,,,,,0,0,,,
a store of preserves,,,大量的蜜饯,,,,,0,0,,,
a storm in a teacup,,,"小题大作, 大惊小怪",,,,,0,0,,,
a storm of,,,"暴风雨般的,勐烈的一阵",,,,,0,0,,,
a storm of anger,,,"一阵狂怒,怒气冲冲",,,,,0,0,,,
a story interview,,,新闻採访,,,,,0,0,,,
a straight angle,,,n. 平角,,,,,0,0,,,
a straight eye,,,能看出某物是否直的眼力,,,,,0,0,,,
a straight fight,,,一对一的竞选,,,,,0,0,,,
a straight race,,,全力以赴的竞赛,,,,,0,0,,,
a strain of,,,"一点点,有点,些许…",,,,,0,0,,,
a strange particle,,,奇异粒子,,,,,0,0,,,
a straw boss,,,n. 工头助手,,,,,0,0,,,
a straw in the wind,,,"蹟象,苗头,先兆,预兆",,,,,0,0,,,
a straw poll,,,"民意测验,假投票,非正式投票",,,,,0,0,,,
a streak of,,,"一道,一条,一系列,一点点,些许…",,,,,0,0,,,
a streak of bad luck,,,一连串厄运,,,,,0,0,,,
a streak of lightning,,,一道闪电,,,,,0,0,,,
a stream of,,,一连串的...,,,,,0,0,,,
a street battle,,,n. 巷战,,,,,0,0,,,
a string of,ə striŋ ɔv,,n. 一串的，一系列，一批; 一连串,,,,,0,0,,,
a string to it,,,附带条件,,,,,0,0,,,
a strip of,,,"一条,狭长的一块",,,,,0,0,,,
a stroke above,,,"比…高明一些,胜人一筹",,,,,0,0,,,
A student,,,一位学生,,,,,0,0,,,
a stuffed shirt,,,"自命不凡者,自负而又无能的人,华而不实的家伙",,,,,0,0,,,
a stumbling block,,,n. 绊脚石,,,,,0,0,,,
a subject bibliography,,,按学科分类的参考书目,,,,,0,0,,,
a submillimeter wave,,,[无]亚毫米波,,,,,0,0,,,
a succession of,,,"一系列,一连串,接连不断的",,,,,0,0,,,
a sudden eruption of anger,,,勃然大怒,,,,,0,0,,,
a suit of,,,"一套,一副",,,,,0,0,,,
a suite of apartment,,,一套公寓,,,,,0,0,,,
a summer residence,,,避暑别墅,,,,,0,0,,,
a summer retreat,,,避暑山庄,,,,,0,0,,,
a supply,,,[电] A电源,,,,,0,0,,,
a supplymentary angle,,,n. 补角,,,,,0,0,,,
a sure find,,,"必定能找到的猎物藏身处,必定能找到的人或物",,,,,0,0,,,
a sure warrant of success,,,成功的可靠保证,,,,,0,0,,,
a surge of,,,"汹涌澎湃的,高涨的",,,,,0,0,,,
a surging crowd,,,"蜂拥的人群,潮水般的人群",,,,,0,0,,,
a surprise packet,,,"内容出人意料的小包;意想不到的事情,惊喜",,,,,0,0,,,
a swarm of,,,"一大群,蜂拥而至的",,,,,0,0,,,
a swell at tennis,,,网球好手,,,,,0,0,,,
a swell cat,,,好家伙,,,,,0,0,,,
a swelled head,,,"骄傲,忘乎所以",,,,,0,0,,,
a swing around the circle,,,发表政见的巡回旅行,,,,,0,0,,,
a swollen opinion of,,,"自视过高, 自高自大",,,,,0,0,,,
a tad,,,一点点,,,,,0,0,,,
a tale of a tub,,,无稽之谈,,,,,0,0,,,
a tank for swimming,,,游泳池,,,,,0,0,,,
a tea fight,,,茶话会,,,,,0,0,,,
a tea hound,,,"爱交际的男人,女人气的男人;吸毒成瘾的人",,,,,0,0,,,
a team of,,,"一队,一组…",,,,,0,0,,,
a telegraph blank,,,电报稿纸,,,,,0,0,,,
a television mast,,,"电视天线,电视塔",,,,,0,0,,,
a tempest in a barrel,,,小题大作,,,,,0,0,,,
a tempest in a teapot,,,"小题大作,大惊小怪,轩然大波",,,,,0,0,,,
a tempest of applause,,,暴风雨般的掌声,,,,,0,0,,,
a tempo,ɑ: ˈtempəʊ,, （音乐术语）回原速,,,,,0,0,,,
a tender spot,,,痛处,,,,,0,0,,,
a tennis lawn,,,网球场,,,,,0,0,,,
a tergo,ɑ:'tεəɡəu,," 从背后；在背后, 在后面",,,,,0,0,,,
a thick growth of bushes,,,浓密的灌丛,,,,,0,0,,,
a thing of naught,,,毫无价值的东西,,,,,0,0,,,
a thing of the past,,,"过时的事物,历史",,,,,0,0,,,
a thing of yesterday,,,"最近的事, 最近的东西",,,,,0,0,,,
a thorn in sb.'s flesh,,,"眼中钉, 肉中刺",,,,,0,0,,,
a thorn in the flesh,,,"肉中刺,眼中钉;使某人苦恼的事情",,,,,0,0,,,
a thought,,,"稍许, 一点点, 少量",,,,,0,0,,,
a thousand and one,,,"一千零一, 许许多多",,,,,0,0,,,
a thousand times easier than,,,比...容易千万倍,,,,,0,0,,,
a thousand to one,,,"千对一, 几乎绝对的",,,,,0,0,,,
a thread of hope,,,一线希望,,,,,0,0,,,
a throb of pain,,,一阵痛苦,,,,,0,0,,,
a tidal wave of crime,,,犯罪率高涨,,,,,0,0,,,
a tie vote,,,相等的票数,,,,,0,0,,,
a tight match,,,势均力敌的比赛,,,,,0,0,,,
a time bill,,,"时间表,时刻表",,,,,0,0,,,
a tin god,,,"受到过分尊敬的人,自命不凡者",,,,,0,0,,,
a tip of the iceberg,,,冰山露出水面的小尖顶;小中见大的征兆,,,,,0,0,,,
a toad under a hammer,,,经常受压迫的人,,,,,0,0,,,
a tongue not understanded of the people,,,n. 外国话,,,,,0,0,,,
a tool shed,,,"工具棚,工具房",,,,,0,0,,,
a total,,,n. 总数为,,,,,0,0,,,
a total of,,,"总计为,总共…",,,,,0,0,,,
a touch,ə tʌtʃ,," 略微, 稍许",,,,,0,0,,,
a tough guy,,,硬汉,,,,,0,0,,,
a tough nut,,,"大胆果断的人, 暴躁的人",,,,,0,0,,,
a tough nut to crack,,,"棘手的问题,难以对付的人",,,,,0,0,,,
a tour of duty,,,"值班, 值日勤务",,,,,0,0,,,
a tower of strength,,,中流砥柱,,,,,0,0,,,
a trace,,,[电] A扫描轨迹,,,,,0,0,,,
a train of,,,一连串,,,,,0,0,,,
a transformaton,,,"[机] 变换, 变态",,,,,0,0,,,
a treat,,,犒劳\n款待,,,,,0,0,,,
a trial lawyer,,,辩护律师,,,,,0,0,,,
a trifle,,,"有点儿, 稍微",,,,,0,0,,,
a Triton of the minnows,,,鹤立鸡群者,,,,,0,0,,,
a troop of,,,"一群,许多",,,,,0,0,,,
a tropical year,,,回归年,,,,,0,0,,,
a truce to,,,别再...了,,,,,0,0,,,
a true blue,,,忠实成员,,,,,0,0,,,
a tungsten blues,,,[机] 钨蓝,,,,,0,0,,,
a twice-told tale,,,尽人皆知的事,,,,,0,0,,,
a twist in one's tongue,,,口齿不清,,,,,0,0,,,
a twist of the wrist,,,熟练的技巧,,,,,0,0,,,
a type graphite,,,[机] A型石墨,,,,,0,0,,,
a type graphtie,,,[机] A型石墨,,,,,0,0,,,
a type of,,,"一种,一类",,,,,0,0,,,
a union by treaty,,,由条约缔结的联盟,,,,,0,0,,,
a US postal zone,,,美国邮区,,,,,0,0,,,
a used car,,,"旧汽车,报废的汽车",,,,,0,0,,,
a vacillating person,,,三心二意的人,,,,,0,0,,,
a variety,,,种种,,,,,0,0,,,
a variety of,,,"各种各样的..., 种种...",,,,,0,0,,,
A vary from B in...,,,"甲与乙在...方面不同, 甲与乙的不同点就在于...",,,,,0,0,,,
a vegetable salad,,,生菜沙拉,,,,,0,0,,,
a veil of silence,,,一片寂静,,,,,0,0,,,
a vein of coal,,,煤层,,,,,0,0,,,
a velvet glove,,,表面温和的东西,,,,,0,0,,,
a velvet paw,,,"肉爪(猫的), 笑里藏刀",,,,,0,0,,,
a very knave,,,十足的恶棍,,,,,0,0,,,
a vicious circle,,,"n. 恶性循环,循环论证",,,,,0,0,,,
a vicious spiral,,,n. 恶性循环,,,,,0,0,,,
a victim of disease,,,"病人,患者",,,,,0,0,,,
a visit for the stork,,,n. 婴儿的诞生,,,,,0,0,,,
a visit from the stork,,,婴儿的诞生,,,,,0,0,,,
a voice in the wilderness,,,"荒野里的叫声, 无人理睬的改革主张",,,,,0,0,,,
a voice of great volume,,,音量宏大的嗓音,,,,,0,0,,,
a wad of bills,,,一叠钞票,,,,,0,0,,,
a walking dictionary,,,活字典,,,,,0,0,,,
a walking library,,,"活字典,知识渊博的人",,,,,0,0,,,
a walking skeleton,,,骨瘦如柴的人,,,,,0,0,,,
a war of nerves,,,神经战,,,,,0,0,,,
a war to the knife,,,"白刃战,生死搏斗,你死我活的斗争",,,,,0,0,,,
a war whoop,,,"战斗吶喊,战争叫嚣",,,,,0,0,,,
a war zone,,,战区,,,,,0,0,,,
a warm corner,,,激战地区,,,,,0,0,,,
a warm welcome,,,热烈的欢迎,,,,,0,0,,,
a warrant for arrest,,,"逮捕证,拘票",,,,,0,0,,,
a waste of waters,,,一片汪洋,,,,,0,0,,,
a watch dog,,,"看家狗,看门狗",,,,,0,0,,,
A watched pot never boils,,,心急水不开,,,,,0,0,,,
a wave of,,,"蜂拥而至的,拥挤的一批",,,,,0,0,,,
a wave of the hand,,,挥手,,,,,0,0,,,
a wealth of,,,"丰富的,大量的…",,,,,0,0,,,
a wealth of experience,,,丰富的经验,,,,,0,0,,,
a week later,,,一星期后,,,,,0,0,,,
a week of Sundays,,,"很长的时间, 很久",,,,,0,0,,,
a welcome mat,,,门前的擦鞋垫,,,,,0,0,,,
a wet blanket,,,令人扫兴的人(或物),,,,,0,0,,,
a wet hen,,,"讨厌的人, 泼妇",,,,,0,0,,,
a wet smack,,,讨厌的人,,,,,0,0,,,
a whale at,,,"善于...的人, 热心于...的人",,,,,0,0,,,
a whale for,,,"善于...的人, 热心于...的人",,,,,0,0,,,
a whale of a...,,,"极大的, 极好的, 了不起的",,,,,0,0,,,
a whale on,,,"善于...的人, 热心于...的人",,,,,0,0,,,
a while,,,一会儿,,,,,0,0,,,
a whirl of dust,,,尘土飞扬,,,,,0,0,,,
a whirl of social engagements,,,一连串的社交活动,,,,,0,0,,,
a whirlpool of emotion,,,百感交集,,,,,0,0,,,
a whisper of trees,,,树叶的沙沙声,,,,,0,0,,,
a white bait,,,银鱼,,,,,0,0,,,
a white crow,,,罕见的东西,,,,,0,0,,,
a white elephant,,,"沉重的负担, 无用的累赘东西",,,,,0,0,,,
a white lie,,,无恶意的谎话,,,,,0,0,,,
a white night,,,"白夜, 失眠的夜晚",,,,,0,0,,,
a whited sepulchre,,,"伪君子, 伪善者",,,,,0,0,,,
a whole lot of,,,"很多,全部,整整一批",,,,,0,0,,,
a whole shooting match,,,"整个团体,全体群众",,,,,0,0,,,
a whole stack of,,,"一大堆,许多,大量",,,,,0,0,,,
a wholesale dealer,,,批发商,,,,,0,0,,,
a wide margin,,,大幅度地;留有很大的余地,,,,,0,0,,,
a wide place in the road,,,n. 小城镇,,,,,0,0,,,
a wide range of,,,"范围广泛的,一连串的,变化幅度大的,参差不平",,,,,0,0,,,
a wide selection of,,,种类齐全的…,,,,,0,0,,,
a widow's mite,,,少而可贵的捐献,,,,,0,0,,,
a wild goose chase,,,n. 徒劳的举动,,,,,0,0,,,
a wild-goose chase,,,"徒劳的搜索, 无益的举动",,,,,0,0,,,
a window on the world,,,世界之窗,,,,,0,0,,,
a wolf in sheep's clothing,,,披着羊皮的狼,,,,,0,0,,,
a woman of bad fame,,,"声名狼籍的女人,妓女",,,,,0,0,,,
a woman of letters,,,女作家,,,,,0,0,,,
a woman of the streets,,,妓女,,,,,0,0,,,
a woman of the world,,,世故的女人,,,,,0,0,,,
a woman with a past,,,有一段不光彩历史的女人,,,,,0,0,,,
a wonderful time,,,n. 一段美好时光,,,,,0,0,,,
a word and a blow,,,一言不合就动手,,,,,0,0,,,
a word in season,,,"合时宜的话, 受欢迎的话",,,,,0,0,,,
A word in your ear,,,附耳过来说句私房话,,,,,0,0,,,
a word out of season,,,"不合时宜的话, 不受欢迎的话",,,,,0,0,,,
a world of,,,"很多,大量",,,,,0,0,,,
a yang ko troup,,,秧歌队,,,,,0,0,,,
a yard of clay,,,陶制长烟管,,,,,0,0,,,
a yawning chasm,,,裂着大口的陷窟,,,,,0,0,,,
a yawning hole,,,豁开的洞,,,,,0,0,,,
a year and a day,,,"满一年, 一整年",,,,,0,0,,,
a year of abundance,,,"丰收之年,丰年",,,,,0,0,,,
a yeast taste,,,酵母味,,,,,0,0,,,
a yellow dog,,,杂种狗;卑鄙的家伙;胆小鬼,,,,,0,0,,,
a yellow-dog contract,,,以受雇工人不加入工会为条件的雇用契约,,,,,0,0,,,
a yen for travel,,,旅行的渴望,,,,,0,0,,,
a yet easier task,,,更容易的工作,,,,,0,0,,,
a yet more difficult task,,,更困难的工作,,,,,0,0,,,
a yet unfinished task,,,尚未完成的任务,,,,,0,0,,,
a yet worse mistake,,,更为严重的错误,,,,,0,0,,,
a young animal,,,幼小的动物,,,,,0,0,,,
a young child,,,幼童,,,,,0,0,,,
a young country,,,新兴的国家,,,,,0,0,,,
a young family,,,幼小子女,,,,,0,0,,,
a young man,,,青年男子,,,,,0,0,,,
a young man in a hurry,,,n. 急躁的改革者,,,,,0,0,,,
a young manner,,,青春焕发的神态,,,,,0,0,,,
a young person,,,年轻人,,,,,0,0,,,
a young state,,,年轻的国家,,,,,0,0,,,
a young tree,,,幼小的树,,,,,0,0,,,
a youthful cadre,,,年轻的干部,,,,,0,0,,,
a youthful river,,,幼年河,,,,,0,0,,,
a zero-zero fog,,,能见度等于零的浓雾,,,,,0,0,,,
a zigzag path,,,"蜿蜒的小径, (弯曲的)羊肠小道",,,,,0,0,,,
a zone in depth,,,纵深地带,,,,,0,0,,,
a zone of communication,,,战区后勤地带,,,,,0,0,,,
a zone of fire,,,射界,,,,,0,0,,,
a zone of influence,,,势力范围,,,,,0,0,,,
a zoological garden,,,动物园,,,,,0,0,,,
a zoomorphic deity,,,动物形的神,,,,,0,0,,,
a'-dipyridyl a,,,"[医] α,α'-双吡啶",,,,,0,0,,,
A'man,,,[网络] 一个男人；一个人；男子,,,,,0,0,,,
a-,," A, as a prefix to English words, is derived from various sources.\n   (1) It frequently signifies on or in (from an, a forms of AS. on),\n   denoting a state, as in afoot, on foot, abed, amiss, asleep, aground,\n   aloft, away (AS. onweg), and analogically, ablaze, atremble, etc. (2)\n   AS. of off, from, as in adown (AS. ofd/ne off the dun or hill). (3) AS.\n   a- (Goth. us-, ur-, Ger. er-), usually giving an intensive force, and\n   sometimes the sense of away, on, back, as in arise, abide, ago. (4) Old\n   English y- or i- (corrupted from the AS. inseparable particle ge-,\n   cognate with OHG. ga-, gi-, Goth. ga-), which, as a prefix, made no\n   essential addition to the meaning, as in aware. (5) French a (L. ad\n   to), as in abase, achieve. (6) L. a, ab, abs, from, as in avert. (7)\n   Greek insep. prefix / without, or privative, not, as in abyss, atheist;\n   akin to E. un-.","pref. 不, 缺少, 无\n[医] 不, 无, 缺; 离",,,,,0,0,,,
a-10s,,,【航空学】(美国)全天候低空飞行攻击机,,,,,0,0,,,
A-139,,,"[医] 癌抑散, 双乙烯亚胺苯醌, 亚胺醌, A一三九(抗肿瘤药)",,,,,0,0,,,
a-6s,,,＝intruder,,,,,0,0,,,
a-aaaa,,,n. 五星级,,,,,0,0,,,
a-arm,,,n. A形摆臂,,,,,0,0,,,
a-b box,,,"[计] 切换箱, 多路切换箱",,,,,0,0,,,
a-b power pack,,,[电] 甲乙电源,,,,,0,0,,,
a-b test a-b,,,[电] 测试,,,,,0,0,,,
a-b toll system,,,"[电] 甲乙长途制, A-B长途制",,,,,0,0,,,
a-b toll trunk,,,"[电] 甲乙长途中继线, AB长途中断线制",,,,,0,0,,,
a-b-c,",eɪ bi: 'si:",,n. 基础知识；字母表\nabbr. 美国广播公司（American Broadcasting Company）；澳大利亚广播公司（Australian Broadcasting Corporation）；出生在美国的华人（American - born Chinese）,,,,,0,0,,,
a-ba,ɑ:'bɑ:,,abbr. 美国银行家协会（American Bankers Association）\nn. (Aba)人名；(意、罗、埃塞、塞内、赤几)阿巴；(匈)奥鲍；(西)阿瓦,,,,,0,0,,,
a-battery,,,[电] 甲电池,,,,,0,0,,,
a-be,eib,,n. 亚伯（男子名，等于Abraham）,,,,,0,0,,,
a-block,,,滑车拉到头,,,,,0,0,,,
A-bomb,'eibɔm,n a nuclear weapon in which enormous energy is released by nuclear fission (splitting the nuclei of a heavy element like uranium 235 or plutonium 239),n. 原子弹\nvt. 用原子弹轰炸,,,,,0,0,s:a-bombs,,
A-bombs,"'ei,bɔm",n. a nuclear weapon in which enormous energy is released by nuclear fission (splitting the nuclei of a heavy element like uranium 235 or plutonium 239),"n. [美国英语]；原子弹 (＝atomic bomb)\nvt. 用原子弹轰击(或轰炸, 毁灭)",,,,,0,0,0:a-bomb/1:s,,
a-c,,,[化] 交流; 交变电流,,,,,0,0,,,
a-c bias,,,[电] 交流偏压,,,,,0,0,,,
a-c bridge,,,[电] 交流式电桥,,,,,0,0,,,
a-c cemponent of plate current,,,[电] 屏极电流交流成份,,,,,0,0,,,
a-c circuit,,,[电] 交流电路,,,,,0,0,,,
a-c circuit breaker,,,[电] 交流断路器,,,,,0,0,,,
a-c coupling,,,[电] 交流耦合,,,,,0,0,,,
a-c cycle,,,[电] 交流频率,,,,,0,0,,,
a-c d-c receiver,,,[电] 交直流接收器,,,,,0,0,,,
a-c directional overcurrent relay,,,[电] 交流方向性超流断电器,,,,,0,0,,,
a-c dump,,,[电] 交流倾销,,,,,0,0,,,
a-c dynamo,,,[电] 交流电机,,,,,0,0,,,
a-c erasing head,,,[电] 交流抹擦头,,,,,0,0,,,
a-c generator,,,[电] 交流发电机,,,,,0,0,,,
a-c hum,,,[电] 交流声,,,,,0,0,,,
a-c imrt-arc welder,,,[电] 交流定弧熔接器,,,,,0,0,,,
a-c machive,,,[电] 交流电机,,,,,0,0,,,
a-c magnetic biasing,,,[电] 交流磁偏,,,,,0,0,,,
a-c motor,,,[电] 交流电动机,,,,,0,0,,,
a-c noise,,,[电] 交流杂音,,,,,0,0,,,
a-c noise immunity,,,[电] 交流杂音免除,,,,,0,0,,,
a-c phase meter,,,[电] 交流相位计,,,,,0,0,,,
a-c plate resistance,,,[电] 交流屏极电阻,,,,,0,0,,,
a-c positioning,,,[电] 交流定倍,,,,,0,0,,,
a-c power,,,[电] 交流电力,,,,,0,0,,,
a-c power supply,,,[电] 交流功率供应,,,,,0,0,,,
a-c receiver,,,[电] 交流接收机,,,,,0,0,,,
a-c reclosing relay,,,[电] 交流复闭断电器,,,,,0,0,,,
a-c relay,,,[电] 交流电中继站,,,,,0,0,,,
a-c resistance,,,[电] 交流电阻,,,,,0,0,,,
a-c source,,,[电] 交流电源,,,,,0,0,,,
a-c time overcurrent relay,,,[电] 交流时间超流继电器,,,,,0,0,,,
a-c transducer,,,[电] 交流转换器,,,,,0,0,,,
a-c transformer,,,[电] 交流变压器,,,,,0,0,,,
a-c transmission,,,[电] 交流输电,,,,,0,0,,,
a-c tube,,,[电] 交流管,,,,,0,0,,,
a-c.,,,"[医] 耳颈动脉的, 房颈动脉的",,,,,0,0,,,
a-car,,,n. (Acar)人名；(土)阿贾尔；(阿拉伯、罗、法)阿卡尔,,,,,0,0,,,
a-ch,,,abbr. 自动化交易所（Automated Clearing House）\nn. (Ach)人名；(柬)阿；(德)阿赫,,,,,0,0,,,
a-class,,,头等\n甲级,,,,,0,0,,,
a-come,,,n. (Acome)人名；(法)阿科姆,,,,,0,0,i:a-coming,,
a-coming,,-ing form of a-come,(a-come 的现在分词) n. (Acome)人名；(法)阿科姆,,,,,0,0,0:a-come/1:i,,
a-couple,,,一对夫妇；夫妻俩,,,,,0,0,p:a-coupled,,
a-coupled,,past tense of a-couple,(a-couple 的过去时) 一对夫妇；夫妻俩,,,,,0,0,0:a-couple/1:p,,
a-cup,,,abbr. 针术（acupuncture）,,,,,0,0,s:a-cups,,
a-cups,,plural of a-cup,(a-cup 的复数) abbr. 针术（acupuncture）,,,,,0,0,0:a-cup/1:s,,
a-d,",ei 'di:",,n. 公元,,,,,0,0,,,
a-d converter,,,[电] ad转变器,,,,,0,0,,,
A-denopterin,,,[化] 4-氨基二甲叶酸,,,,,0,0,,,
a-display,,,[电] A-显示法,,,,,0,0,,,
a-e-a,,,abbr. 原子能法（Atomic Energy Authority）；演员协会（Actors ' Equity Association）；美国经济协会（American Economic Association）；成人教育协会（Adult Education Association）；美国教育协会（American Education Association）,,,,,0,0,,,
a-f,æf,,abbr. 视频，音频（audio frequency）；空军（Air Force）；法国航空公司（Air France）\nn. (Af)人名；(瑞典)阿夫,,,,,0,0,,,
A-face centered lattice,,,[化] A心点格,,,,,0,0,,,
a-feared,ə'fiəd,,adj. 受惊的，恐惧的\nv. 恐惧（afear的过去分词）,,,,,0,0,,,
a-fib,,,abbr. 心房纤颤（atrial fibrillation）,,,,,0,0,,,
a-flat,,,n. (Aflat)人名；(罗)阿弗拉特,,,,,0,0,,,
a-flutter,ə'flʌtə,,a. 飘扬的；激动的\nadv. 飘扬,,,,,0,0,i:a-fluttering,,
a-fluttering,,-ing form of a-flutter,(a-flutter 的现在分词) adj. 飘扬的；激动的\nadv. 飘扬,,,,,0,0,0:a-flutter/1:i,,
a-flying,,,[网络] 一飞,,,,,0,0,,,
a-frame,"'ei,freim",,[机] A型架,,,,,0,0,s:a-frames,,
a-frames,,plural of a-frame,(a-frame 的复数) [机] A型架,,,,,0,0,0:a-frame/1:s,,
A-G ratio,,,[医] 白蛋白球蛋白比率,,,,,0,0,,,
a-ga,'ɑːgə,,n. 将军；大官；宗教领袖\nn. (Aga)人名；(阿拉伯、伊朗、阿塞、土库、巴基)阿迦；(法、意、罗)阿加,,,,,0,0,,,
a-game,,,一次博弈,,,,,0,0,,,
a-gley,ə'gleɪ; ə'gliː,,adv. 斜斜地；弯曲地,,,,,0,0,,,
a-go,ə'gəʊ,,"adv. 以前, 以往\na. 以前的；过去的\nn. (Ago)人名；(英、西、意、塞、瑞典)阿戈",,,,,0,0,i:a-going,,
a-go-go,ə'gəugəu,,a. 活泼的；精力充沛的,,,,,0,0,,,
a-going,,-ing form of a-go,"(a-go 的现在分词) adv. 以前, 以往\na. 以前的；过去的\nn. (Ago)人名；(英、西、意、塞、瑞典)阿戈",,,,,0,0,0:a-go/1:i,,
a-grade,,,甲级,,,,,0,0,s:a-grades,,
a-grades,,plural of a-grade,(a-grade 的复数) 甲级,,,,,0,0,0:a-grade/1:s,,
a-growing,,,[网络] 增长,,,,,0,0,,,
a-half,,,一半,,,,,0,0,,,
a-historical,",eihis'tɔrik,-kəl",,adj. 与历史无关的,,,,,0,0,,,
a-hole,,,屁眼儿\n肛门\n令人讨厌的人\n愚蠢的\n窝囊的\n可恶的,,,,,0,0,,,
A-horizon,,,n. 上层(甲层)土壤(腐植土)\n[网络] A层位；淋溶层；表土层,,,,,0,0,,,
a-l,ɑ:l,,abbr. 美国联盟（American League）；美国军团（American Legion）；阿尔巴尼亚（Albania，欧洲一国家名）；美国亚拉巴马州（Alabama）\nn. (Al)人名；(英)阿尔(Albert 在美国的昵称),,,,,0,0,,,
a-law,,,[电] A法则,,,,,0,0,,,
a-level,,," <英>英语学校里某一课程结束时举行的高深考试, 高深级考试及格",,,,,0,0,s:a-levels/d:a-levelled,,
a-levelled,,past participle of a-level,"(a-level 的过去分词)  <英>英语学校里某一课程结束时举行的高深考试, 高深级考试及格",,,,,0,0,0:a-level/1:d,,
a-levels,,plural of a-level,"(a-level 的复数)  <英>英语学校里某一课程结束时举行的高深考试, 高深级考试及格",,,,,0,0,0:a-level/1:s,,
A-line,,n. women's clothing that has a fitted top and a flared skirt that is widest at the hemline,呈 A 字型的,,,,,0,0,,,
a-lines,,,呈 A 字型的,,,,,0,0,,,
a-list,,n. a list of names of specially favored people," (very best) 最好的, 最优秀的, 最酷的",,,,,0,0,d:a-listed,,
a-listed,,past participle of a-list,"(a-list 的过去分词)  (very best) 最好的, 最优秀的, 最酷的",,,,,0,0,0:a-list/1:d,,
a-lister,,,一线演员\n一线明星,,,,,0,0,,,
a-listers,,,n. A-list的变形,,,,,0,0,,,
a-lp,ælp,,n. 高山\nn. (Alp)人名；(土、瑞典)阿尔普,,,,,0,0,,,
a-m,em,,abbr. 调幅\nv. 是\nn. (Am)人名；(柬)安,,,,,0,0,,,
a-m threshold,,,[电] 幅调临限,,,,,0,0,,,
a-m tuner,,,[电] 幅变调谐器,,,,,0,0,,,
a-m/f-m receiver,,,[电] 调幅/调频接收机,,,,,0,0,,,
a-m/f-m tuner,,,[电] 调幅/调频调谐器,,,,,0,0,,,
a-margin,,,[机] A边界,,,,,0,0,,,
a-men,ɑː'men; eɪ-,,int. （表示衷心赞成）阿门；（祈祷时的结尾语）阿门\nn. 祈祷的结束语；赞成\nadv. 真实地\nn. (Amen)人名；(法)阿芒；(英、罗、阿拉伯)阿门,,,,,0,0,,,
a-mi,ɑ:'mi:,,abbr. 高级材料情报（Advanced Material Information）；美国食用肉类研究所（American Meat Institute）；航空英里指示器（Air Mileage Indicator）\nn. (Ami)人名；(匈)奥米；(法、西、以、德)阿米,,,,,0,0,,,
a-n radio range a-n,,,[电] 无线电范围,,,,,0,0,,,
a-n signal a-n,,,[电] 讯号,,,,,0,0,,,
A-ninopterin,,,[化] 锑银矿,,,,,0,0,,,
a-ok,ˌeɪ əʊ ˈkeɪ,s in perfect condition or order," <美> 极好, 妙极, 完美的",,,,,0,0,,,
a-okay,'eiəu'kei,s in perfect condition or order,"[主美国口语]\na. [A(LL) OK]极妙的, 极好的, 完善的, 完美(无缺)的；一切正常(或就绪)的[一般赞许词]\nadv. 一切正常而顺当地；完美地, 极好地",,,,,0,0,,,
a-one,ˈeɪˈwʌn,s of the highest quality,"a. 第一等的, 第一流的",,,,,0,0,,,
a-p,,,abbr. 美国联合通讯社（Associated Press）；空气污染（Air Pollution）；大气规划（Air Program）；汇编程序（Assembly Program）\nn. (Ap)人名；(中)鸭(广东话·威妥玛),,,,,0,0,,,
a-p-a,,,abbr. 美国心理学协会（American Psychological Association）；预约定价安排（Advance Pricing Arrangement）\nn. (Apa)人名；(意、土、塞、印、加纳)阿帕,,,,,0,0,,,
a-particle,,,[机] A-质点,,,,,0,0,s:a-particles,,
a-particles,,plural of a-particle,(a-particle 的复数) [机] A-质点,,,,,0,0,0:a-particle/1:s,,
a-peltatin,,,[化] α-盾叶鬼臼素; α-足叶草脂素,,,,,0,0,,,
a-plenty,ə'plentɪ,,adv. 丰富地，充裕地\nadj. 丰富的；非常\nn. 丰富；大量,,,,,0,0,,,
a-plus,,,正数\n加号,,,,,0,0,,,
a-political,eɪpə'lɪtɪk(ə)l,,adj. 不关心政治的；无政治意义的,,,,,0,0,,,
a-prime,,, [医]亚甲型,,,,,0,0,,,
a-r,a:,,abbr. 应收款（Account Receivable）；验收条件（Acceptance Requirement）；陆军条例（Army Regulation）\nn. (Ar)人名；(土)阿尔,,,,,0,0,,,
a-r-n-i-e,,,n. (Arnie)人名；(英)阿尼,,,,,0,0,,,
a-rab,'ærəb,,adj. 阿拉伯的\nn. 阿拉伯人；阿拉伯马,,,,,0,0,,,
a-rain,,,n. (Arain)人名；(乌干)阿拉因,,,,,0,0,i:a-raining,,
a-raining,,-ing form of a-rain,(a-rain 的现在分词) n. (Arain)人名；(乌干)阿拉因,,,,,0,0,0:a-rain/1:i,,
A-road,'ei'rәjd,,"<英>A级公路,主车道",,1,,,0,0,,,
a-scan,,,[电] A-扫描,,,,,0,0,,,
A-scan ultrasonography,,,[网络] A超,,,,,0,0,,,
a-scope,,,[电] A-眼界,,,,,0,0,,,
a-scott,,,雅诗阁（机构名）\n阿斯科特（人名）,,,,,0,0,,,
